RC	UFI	UNI	LAT	LONG	DMS_LAT	DMS_LONG	MGRS	JOG	FC	DSG	PC	CC1	ADM1	POP	ELEV	CC2	NT	LC	SHORT_FORM	GENERIC	SORT_NAME_RO	FULL_NAME_RO	FULL_NAME_ND_RO	SORT_NAME_RG	FULL_NAME_RG	FULL_NAME_ND_RG	NOTE	MODIFY_DATE	DISPLAY	NAME_RANK	NAME_LINK	TRANSL_CD	NM_MODIFY_DATE	F_EFCTV_DT	F_TERM_DT
3	6329928	6541297	16.6025	7.709722	16:36:09N	7:42:35E	32QLD6236336025	NE32-14	L	LCTY		NG	01				N				BERGOUTEN	Bérgoutén	Bergouten	BERGOUTEN	Bérgoutén	Bergouten		2006-09-15	1,2,3,4	1			1993-09-01		
3	6329878	6541247	16.892222	7.741111	16:53:32N	7:44:28E	32QLD6591468060	NE32-14	L	LCTY		NG	01				N				KONFOMATANE	Konfomatane	Konfomatane	KONFOMATANE	Konfomatane	Konfomatane		2006-09-15	1,2	1			1993-09-01		
3	6329889	6541258	16.965278	7.805833	16:57:55N	7:48:21E	32QLD7285876101	NE32-14	L	AREA		NG	01				N				TASSANABATO	Tassanabato	Tassanabato	TASSANABATO	Tassanabato	Tassanabato		2006-09-15	1,2	1			1993-09-01		
3	6314035	6445621	18.809722	7.687222	18:48:35N	7:41:14E	32QLF6166480285	NE32-06	L	LCTY		NG	01				N				GABO	Gabo	Gabo	GABO	Gabo	Gabo		2006-06-20	1,2,3,4	1			1993-09-01		
3	6314924	6484073	16.989167	6.411111	16:59:21N	6:24:40E	32QKD2433680177	NE32-13	L	LCTY		NG	01				N				INNIGOUREN	I-n-Nigourén	I-n-Nigouren	INNIGOUREN	I-n-Nigourén	I-n-Nigouren		2006-06-27	1,2,3,4	1			1993-09-01		
3	6330199	6541622	17.124722	6.879167	17:07:29N	6:52:45E	32QKD7435994583	NE32-09	L	LCTY		NG	01				N				TEKANOS	Tékanos	Tekanos	TEKANOS	Tékanos	Tekanos		2006-09-19	1,2,3,4	1			1993-09-01		
3	6329967	6541336	16.439722	7.973056	16:26:23N	7:58:23E	32QLD9036417854	NE32-14	L	AREA		NG	01				N				IGHAYEN	Ighayén	Ighayen	IGHAYEN	Ighayén	Ighayen		2006-09-15	1,2,3,4	1			1993-09-01		
1	6329967	10647361	16.439722	7.973056	16:26:23N	7:58:23E	32QLD9036417854	NE32-14	L	AREA		NG	01				V				IRHAYEN	Irhayén	Irhayen	IRHAYEN	Irhayén	Irhayen		2006-09-15	1,2,3,4				2008-09-02		
3	6329978	6541347	16.045556	7.753889	16:02:44N	7:45:14E	32QLC6669874375	NE32-14	L	LCTY		NG	01				N				ADAKARA	Adakara	Adakara	ADAKARA	Adakara	Adakara		2006-09-15	1,2,3,4	1			1993-09-01		
3	6329986	6541355	16.185833	7.437222	16:11:09N	7:26:14E	32QLC3293490127	NE32-13	L	AREA		NG	01				N				SOKOMAR	Sokomar	Sokomar	SOKOMAR	Sokomar	Sokomar		2006-09-15	1,2,3,4	1			1993-09-01		
3	6315604	6487826	17.555278	5.403056	17:33:19N	5:24:11E	31QGV5508542599	NE31-12	L	LCTY		NG	06				N				INOUEJEG	I-n-Ouéjèg	I-n-Ouejeg	INOUEJEG	I-n-Ouéjèg	I-n-Ouejeg		2006-06-30	1,2,3,4	1			1993-09-01		
3	6314903	6484052	16.486389	6.958889	16:29:11N	6:57:32E	32QKD8211623840	NE32-13	L	LCTY		NG	01				N				TAGACHIR	Tagachir	Tagachir	TAGACHIR	Tagachir	Tagachir		2006-06-27	1,2,3,4	1			1993-09-01		
3	6331309	6542864	17.096944	7.530833	17:05:49N	7:31:51E	32QLD4368390869	NE32-10	L	LCTY		NG	01				N				NEGEN	Negen	Negen	NEGEN	Negen	Negen		2006-10-03	1,2,3,4	1			1993-09-01		
3	6334873	6547663	16.800833	5.0875	16:48:03N	5:05:15E	31QGU2247558694	NE31-16	L	LCTY		NG	06				N				CHAKGOUTAJIBA	Chakgoutajiba	Chakgoutajiba	CHAKGOUTAJIBA	Chakgoutajiba	Chakgoutajiba		2006-11-06	1,2,3,4	1			1993-09-01		
3	6315584	6487805	17.616111	5.598333	17:36:58N	5:35:54E	31QGV7573349607	NE31-12	L	LCTY		NG	01				N				AFEREG	Aférèg	Afereg	AFEREG	Aférèg	Afereg		2006-06-30	1,2,3,4	1			1993-09-01		
3	6331349	6542907	17.138611	7.069444	17:08:19N	7:04:10E	32QKD9462595909	NE32-09	L	RGN		NG	01				N				SEMESEK	Sémesek	Semesek	SEMESEK	Sémesek	Semesek		2006-10-03	1,2,3,4	1			1993-09-01		
3	6331342	6542900	17.041111	7.014722	17:02:28N	7:00:53E	32QKD8869185176	NE32-09	L	LCTY		NG	01				N				BERGOULET	Bergoulet	Bergoulet	BERGOULET	Bergoulet	Bergoulet		2006-10-03	1,2	1			1993-09-01		
3	6314878	6484027	16.486111	6.271111	16:29:10N	6:16:16E	32QKD0865524677	NE32-13	L	LCTY		NG	06				N				TIZERBAWIN	Tizerbawin	Tizerbawin	TIZERBAWIN	Tizerbawin	Tizerbawin		2006-06-27	1,2,3,4	1			1993-09-01		
3	6314890	6484039	16.438889	6.226111	16:26:20N	6:13:34E	32QKD0377619514	NE32-13	L	LCTY		NG	06				N				INTORALA	I-n-Torala	I-n-Torala	INTORALA	I-n-Torala	I-n-Torala		2006-06-27	1,2,3,4	1			1993-09-01		
3	6331289	6542842	17.533889	7.866667	17:32:02N	7:52:00E	32QLE7970538977	NE32-10	L	LCTY		NG	01				N				AZOUZA	Azouza	Azouza	AZOUZA	Azouza	Azouza		2006-10-03	1,2,3,4	1			1993-09-01		
3	6314162	6457337	16.062222	4.431111	16:03:44N	4:25:52E	31QFT5308376347	NE31-15	L	LCTY		NG	06				N				TALAFAZAT	Talafazat	Talafazat	TALAFAZAT	Talafazat	Talafazat		2006-06-22	1,2,3,4	1			1993-09-01		
3	6314173	6457349	16.378056	4.570556	16:22:41N	4:34:14E	31QFU6773411403	NE31-16	L	LCTY		NG	06				V				TINAMANEAGHARNI	Ti-n-Amane Agharni	Ti-n-Amane Agharni	TINAMANEAGHARNI	Ti-n-Amane Agharni	Ti-n-Amane Agharni		2006-06-22	1,2,3,4				1993-09-01		
3	6314173	6457348	16.378056	4.570556	16:22:41N	4:34:14E	31QFU6773411403	NE31-16	L	LCTY		NG	06				N				TAOUAGOUS	Taouagous	Taouagous	TAOUAGOUS	Taouagous	Taouagous		2006-06-22	1,2,3,4	1			1993-09-01		
3	6314914	6484063	16.635833	6.631944	16:38:09N	6:37:55E	32QKD4739440765	NE32-13	L	LCTY		NG	01				N				ATARAK	Atarak	Atarak	ATARAK	Atarak	Atarak		2006-06-27	1,2,3,4	1			1993-09-01		
3	6315563	6487781	17.076111	5.621111	17:04:34N	5:37:16E	31QGU7896889850	NE31-12	L	RGN		NG	06				N				AFFOGAM	Affogam	Affogam	AFFOGAM	Affogam	Affogam		2006-06-30	1,2,3,4	1			1993-09-01		
3	6314053	6445639	18.342222	7.613889	18:20:32N	7:36:50E	32QLF5353728606	NE32-06	L	LCTY		NG	01				N				TCHIRAGADET	Tchiragadét	Tchiragadet	TCHIRAGADET	Tchiragadét	Tchiragadet		2006-06-20	1,2,3,4	1			1993-09-01		
3	6375585	6603829	18.3475	9.721667	18:20:51N	9:43:18E	32QNF7624828783	NE32-07	L	AREA		NG	01				N				TASSANABARDAGH	Tassa-n-Abardagh	Tassa-n-Abardagh	TASSANABARDAGH	Tassa-n-Abardagh	Tassa-n-Abardagh		2007-01-22	1,2,3,4	1			1993-09-01		
3	6409217	6746235	17.368056	8.694444	17:22:05N	8:41:40E	32QME6754020298	NE32-10	L	LCTY		NG	01				N				TCHINESDOUBANENE	Tchinèsdoubanene	Tchinesdoubanene	TCHINESDOUBANENE	Tchinèsdoubanene	Tchinesdoubanene		2007-04-27	1,2,3,4	1			2007-04-27		
3	6329954	6541323	16.373056	7.669444	16:22:23N	7:40:10E	32QLD5789810667	NE32-14	L	LCTY		NG	01				N				TATS	Tats	Tats	TATS	Tats	Tats		2006-09-15	1,2,3,4	1			1993-09-01		
3	6334914	6547704	16.011944	5.724444	16:00:43N	5:43:28E	31QGT9156972170	NE31-16	L	LCTY		NG	06				N				TEKIA	Tékia	Tekia	TEKIA	Tékia	Tekia		2006-11-06	1,2,3,4	1			1993-09-01		
3	6315576	6487797	17.790833	5.053611	17:47:27N	5:03:13E	31QGV1769468237	NE31-12	L	AREA		NG	06				V				INABALAGHLAGH	I-n-Abalaghlagh	I-n-Abalaghlagh	INABALAGHLAGH	I-n-Abalaghlagh	I-n-Abalaghlagh		2006-06-30	1,2,3,4				1993-09-01		
3	6315576	6487796	17.790833	5.053611	17:47:27N	5:03:13E	31QGV1769468237	NE31-12	L	AREA		NG	06				N				INABALARHLARH	I-n-Abalarhlarh	I-n-Abalarhlarh	INABALARHLARH	I-n-Abalarhlarh	I-n-Abalarhlarh		2006-06-30	1,2,3,4	1			1993-09-01		
3	6334667	6546813	16.001667	10.456111	16:00:06N	10:27:22E	32QPC5580569666	NE32-15	L	AREA		NG	07				N				OUANBA	Oua-n-Bâ	Oua-n-Ba	OUANBA	Oua-n-Bâ	Oua-n-Ba		2006-10-26	1,2,3,4	1			1993-09-01		
3	-1086925	-1611875	17.612222	6.221944	17:36:44N	6:13:19E	32QKE0517749448	NE32-09	L	LCTY		NG	01				N				TODOUF	Todouf	Todouf	TODOUF	Todouf	Todouf		2006-09-19	1,2,3,4,5	1			1993-09-01		
3	-1086206	-1610701	17.044444	6.864722	17:02:40N	6:51:53E	32QKD7272485713	NE32-09	L	LCTY		NG	01				V				TAMASSANAR	Tamassanar	Tamassanar	TAMASSANAR	Tamassanar	Tamassanar		2006-09-19	1,2,3,4,5				1993-09-01		
3	-1086206	-1610697	17.044444	6.864722	17:02:40N	6:51:53E	32QKD7272485713	NE32-09	L	LCTY		NG	01				V				TAMASANAR	Tamasanar	Tamasanar	TAMASANAR	Tamasanar	Tamasanar		2006-09-19	1,2,3,4,5				1993-09-01		
3	-1086206	6541642	17.044444	6.864722	17:02:40N	6:51:53E	32QKD7272485713	NE32-09	L	LCTY		NG	01				N				TAMAZANAR	Tamazanar	Tamazanar	TAMAZANAR	Tamazanar	Tamazanar		2006-09-19	1,2,3,4,5	1			1993-09-01		
3	6331338	6542896	17.146944	7.053611	17:08:49N	7:03:13E	32QKD9294996848	NE32-09	L	LCTY		NG	01				N				EFOUDTALLAK	Efoud Tallak	Efoud Tallak	EFOUDTALLAK	Efoud Tallak	Efoud Tallak		2006-10-03	1,2	1			1993-09-01		
3	6373641	6599907	18.120278	8.618056	18:07:13N	8:37:05E	32QMF5959403535	NE32-06	L	AREA		NG	01				N				GOUM	Goum	Goum	GOUM	Goum	Goum		2007-01-17	1,2,3,4	1			1993-09-01		
3	6331655	6543276	17.124722	4.499444	17:07:29N	4:29:58E	31QFU5951593967	NE31-11	L	LCTY		NG	06				N				TCHINGUIDOUBA	Tchi-n-Guidouba	Tchi-n-Guidouba	TCHINGUIDOUBA	Tchi-n-Guidouba	Tchi-n-Guidouba		2006-10-13	1,2,3,4	1			1993-09-01		
3	6334849	6547639	16.875	5.630278	16:52:30N	5:37:49E	31QGU8024367595	NE31-16	L	LCTY		NG	06				N				GABADANE	Gabadane	Gabadane	GABADANE	Gabadane	Gabadane		2006-11-06	1,2,3,4	1			1993-09-01		
3	6314184	6457361	16.9475	4.814444	16:56:51N	4:48:52E	31QFU9321674639	NE31-16	L	LCTY		NG	06				N				INZAOUARANE	I-n-Zaouarane	I-n-Zaouarane	INZAOUARANE	I-n-Zaouarane	I-n-Zaouarane		2006-06-22	1,2,3,4	1			1993-09-01		
3	6314040	6445626	18.581667	7.741111	18:34:54N	7:44:28E	32QLF6716655006	NE32-06	L	LCTY		NG	01				N				AWELAWEL	Awel-Awel	Awel-Awel	AWELAWEL	Awel-Awel	Awel-Awel		2006-06-20	1,2,3,4	1			1993-09-01		
3	6334893	6547683	16.485278	5.911667	16:29:07N	5:54:42E	31QHU1087424858	NE31-16	L	LCTY		NG	06				N				TCHINEGOULGOUS	Tchi-n-Egoulgous	Tchi-n-Egoulgous	TCHINEGOULGOUS	Tchi-n-Egoulgous	Tchi-n-Egoulgous		2006-11-06	1,2,3,4	1			1993-09-01		
3	6314414	6483296	18.549444	5.577778	18:32:58N	5:34:40E	31QGA7210652924	NE31-08	L	LCTY		NG	01				V				AGHLALNABEBOU	Aghlal Nabebou	Aghlal Nabebou	AGHLALNABEBOU	Aghlal Nabebou	Aghlal Nabebou		2006-06-27	1,2,3,4				1993-09-01		
3	6314414	6483295	18.549444	5.577778	18:32:58N	5:34:40E	31QGA7210652924	NE31-08	L	LCTY		NG	01				N				ANESBARAKKA	Anes Barakka	Anes Barakka	ANESBARAKKA	Anes Barakka	Anes Barakka		2006-06-27	1,2,3,4	1			1993-09-01		
3	6329979	6541348	16.239444	7.603889	16:14:22N	7:36:14E	32QLC5079595930	NE32-14	L	LCTY		NG	01				N				TAMAYA	Tamaya	Tamaya	TAMAYA	Tamaya	Tamaya		2006-09-15	1,2,3,4	1			1993-09-01		
3	6314909	6484058	16.626667	6.818889	16:37:36N	6:49:08E	32QKD6733339523	NE32-13	L	LCTY		NG	01				N				BOUDOUD	Boudoud	Boudoud	BOUDOUD	Boudoud	Boudoud		2006-06-27	1,2,3,4	1			1993-09-01		
1	10124793	10365813	13.940092	8.444165	13:56:24N	8:26:39E	32PMA3995941171	ND32-10	L	LCTY		NG	04				N				GADI	Gadi	Gadi	GADI	Gadi	Gadi		2008-02-27	1,2,3,4	1			2008-02-27		
3	-1086364	-1610945	15.8433	6.1855	15:50:36N	6:11:08E	32PJC9853553625	ND32-01	L	LCTY		NG	06				N				TASSAKOK	Tassakok	Tassakok	TASSAKOK	Tassakok	Tassakok		2008-02-19	1,2,3,4,5	1			1993-09-01		
1	10122919	10362859	13.808959	8.211318	13:48:32N	8:12:41E	32PMA1475726738	ND32-10	L	LCTY		NG	04				N				GABINI	Gabini	Gabini	GABINI	Gabini	Gabini		2008-03-28	1,2,3,4	1			2008-02-27		
3	-1085922	-1610308	15.5537	6.1073	15:33:13N	6:06:26E	32PJC8971421671	ND32-01	L	LCTY		NG	06				N				TABARAOT	Tabaraot	Tabaraot	TABARAOT	Tabaraot	Tabaraot		2008-02-19	1,2,3,4,5	1			1993-09-01		
3	10206144	10516163	15.681923	13.892229	15:40:55N	13:53:32E	33PUT8128634062	ND33-02	L	LCTY		NG	02				N				OBRICHA	Obricha	Obricha	OBRICHA	Obricha	Obricha		2008-06-13	1,2,3,4	1			2008-06-13		
1	10141370	10403184	13.63012	8.458483	13:37:48N	8:27:31E	32PMA4142806885	ND32-10	L	LCTY		NG	07				N				MASSINA	Massina	Massina	MASSINA	Massina	Massina		2008-04-03	1,2,3,4	1			2008-03-20		
3	10213024	10526448	14.468994	12.911918	14:28:08N	12:54:43E	33PTS7492700621	ND33-05	L	LCTY		NG	02				N				NGUELDIBEHI	Nguèl Dibèhi	Nguel Dibehi	NGUELDIBEHI	Nguèl Dibèhi	Nguel Dibehi		2008-06-23	1,2,3,4	1			2008-06-23		
1	-1082547	-1605826	13.361872	7.666558	13:21:43N	7:40:00E	32PLV5560077543	ND32-10	L	LCTY		NG	04				N				KADENIA	Kad'énia	Kad'enia	KADENIA	Kad'énia	Kad'enia		2008-02-27	1,2,3,4,5	1			2008-02-27		
1	10124799	10365822	13.956095	8.487373	13:57:22N	8:29:15E	32PMA4463042930	ND32-10	L	LCTY		NG	04				N				AMAR	Amar	Amar	AMAR	Amar	Amar		2008-02-27	1,2,3,4	1			2008-02-27		
3	-1084735	-1608797	14.958479	11.520243	14:57:31N	11:31:13E	32PQB7107355273	ND32-08	L	LCTY		NG	07				N				NGAOUDOUAGUE	Nga Oudouagué	Nga Oudouague	NGAOUDOUAGUE	Nga Oudouagué	Nga Oudouague		2008-04-09	1,2,3,4,5	1			1993-09-01		
1	-1077831	-1599240	15.9725	6.3121	15:58:21N	6:18:44E	32PKC1228867752	ND32-01	L	LCTY		NG	06				V				AOUKER	Aouker	Aouker	AOUKER	Aouker	Aouker		2008-02-19	1,2,3,4,5				2008-02-19		
1	-1077831	-1599241	15.9725	6.3121	15:58:21N	6:18:44E	32PKC1228867752	ND32-01	L	LCTY		NG	06				N				AOUKEUR	Aoukeur	Aoukeur	AOUKEUR	Aoukeur	Aoukeur		2008-02-19	1,2,3,4,5	1			2008-02-19		
1	10123862	10364245	13.877771	8.285567	13:52:40N	8:17:08E	32PMA2280534324	ND32-10	L	LCTY		NG	04				N				MAYZIBABE	May Zibabé	May Zibabe	MAYZIBABE	May Zibabé	May Zibabe		2008-02-27	1,2,3,4	1			2008-02-27		
3	6383218	6618921	17.592992	9.65985	17:35:35N	9:39:35E	32QNE7001345279	NE32-11	L	AREA		NG	01				N				TARREITENTAGHLAMT	Tarreït-en-Taghlamt	Tarreit-en-Taghlamt	TARREITENTAGHLAMT	Tarreït-en-Taghlamt	Tarreit-en-Taghlamt		2008-08-25	1,2,3,4	1			1993-09-01		
3	10212284	10525679	14.169127	12.611182	14:10:09N	12:36:40E	33PTR4215367747	ND33-05	L	LCTY		NG	02				N				NGUELLETOUA	Nguèl Létoua	Nguel Letoua	NGUELLETOUA	Nguèl Létoua	Nguel Letoua		2008-06-24	1,2,3,4	1			2008-06-23		
3	6383153	6618856	17.988039	9.46584	17:59:17N	9:27:57E	32QNE4931988924	NE32-11	L	AREA		NG	01				N				TEGUIDDA	Teguidda	Teguidda	TEGUIDDA	Teguidda	Teguidda		2008-08-25	1,2,3,4	1			1993-09-01		
1	6383246	6618949	17.370001	9.123138	17:22:12N	9:07:23E	32QNE1308120491	NE32-11	L	AREA		NG	01				N				GUERMAOUENE	Guermaouéne	Guermaouene	GUERMAOUENE	Guermaouéne	Guermaouene		2008-08-25	1,2,3,4	1			2008-08-25		
3	10219486	10536701	13.694724	11.725439	13:41:41N	11:43:32E	32PQA9480615626	ND32-12	L	RESF		NG	02				N			Forêt Classée	FORETCLASSEEDEKOLOL	Forêt Classée de Kolol	Foret Classee de Kolol	KOLOL FORETCLASSEEDE	Kolol, Forêt Classée de	Kolol, Foret Classee de		2008-07-17	1,2,3,4	1			2008-07-17		
3	6383215	6618918	17.565199	9.789389	17:33:55N	9:47:22E	32QNE8377142256	NE32-11	L	AREA		NG	01				N				IKAZANE	Ikazane	Ikazane	IKAZANE	Ikazane	Ikazane		2008-08-25	1,2,3,4	1			1993-09-01		
3	6383169	6618872	17.866457	9.011587	17:51:59N	9:00:42E	32QNE0122875411	NE32-11	L	AREA		NG	01				N				TAGHESSIDDOUMIR	Taghessiddoumir	Taghessiddoumir	TAGHESSIDDOUMIR	Taghessiddoumir	Taghessiddoumir		2008-08-25	1,2,3,4	1			1993-09-01		
1	10207414	10517756	15.591285	12.411558	15:35:29N	12:24:42E	33PTT2242125413	ND33-01	L	LCTY		NG	02				N				FRAMI	Frami	Frami	FRAMI	Frami	Frami		2008-06-17	1,2,3,4	1			2008-06-17		
3	10223116	10544268	13.682586	11.917822	13:40:57N	11:55:04E	32PRA1564814525	ND32-12	L	RESF		NG	02				N			Forêt Classée	FORETCLASSEEDEMOUNOUK	Forêt Classée de Mounouk	Foret Classee de Mounouk	MOUNOUK FORETCLASSEEDE	Mounouk, Forêt Classée de	Mounouk, Foret Classee de		2008-07-21	1,2,3,4	1			2008-07-21		
3	6383222	6618925	17.562506	9.592702	17:33:45N	9:35:34E	32QNE6289941882	NE32-11	L	AREA		NG	01				N				OUAMMASSAKNANE	Oua-m-Massaknane	Oua-m-Massaknane	OUAMMASSAKNANE	Oua-m-Massaknane	Oua-m-Massaknane		2008-08-25	1,2,3,4	1			1993-09-01		
3	6383265	6618968	17.256601	9.146363	17:15:24N	9:08:47E	32QNE1555807948	NE32-11	L	AREA		NG	01				N				OUFATEKINE	Oufatekine	Oufatekine	OUFATEKINE	Oufatekine	Oufatekine		2008-08-25	1,2,3,4	1			1993-09-01		
3	10226164	10548071	13.236364	11.934878	13:14:11N	11:56:06E	32PRV1808465141	ND32-12	L	LCTY		NG	02				N				KOTOROGO	Kotorogo	Kotorogo	KOTOROGO	Kotorogo	Kotorogo		2008-07-23	1,2,3,4	1			2008-07-23		
3	6383217	6618920	17.586465	9.685079	17:35:11N	9:41:06E	32QNE7269344566	NE32-11	L	AREA		NG	01				N				TCHIZE	Tchizé	Tchize	TCHIZE	Tchizé	Tchize		2008-08-25	1,2,3,4	1			1993-09-01		
3	6383262	6618965	17.242989	9.010576	17:14:35N	9:00:38E	32QNE0112406436	NE32-11	L	AREA		NG	01				N				TCHOUNENE	Tchounene	Tchounene	TCHOUNENE	Tchounene	Tchounene		2008-08-25	1,2,3,4	1			1993-09-01		
3	6383279	6618982	17.111351	9.543688	17:06:41N	9:32:37E	32QND5783891954	NE32-11	L	AREA		NG	01				N				EGUEYENGUEYE	Égueyengueye	Egueyengueye	EGUEYENGUEYE	Égueyengueye	Egueyengueye		2008-08-25	1,2,3,4	1			1993-09-01		
3	10254732	10606378	15.040863	8.505798	15:02:27N	8:30:21E	32PMB4687962905	ND32-02	L	LCTY		NG	07				N				GOURBOBO	Gourbobo	Gourbobo	GOURBOBO	Gourbobo	Gourbobo		2008-08-06	1,2,3,4	1			2008-09-25		
3	6383277	6618980	17.055344	9.307906	17:03:19N	9:18:28E	32QND3276585703	NE32-11	L	LCTY		NG	01				N				ALANFASSO	Alanfasso	Alanfasso	ALANFASSO	Alanfasso	Alanfasso		2008-08-25	1,2,3,4	1			1993-09-01		
3	6383181	6618884	17.690542	9.709558	17:41:26N	9:42:34E	32QNE7524756090	NE32-11	L	AREA		NG	01				N				TCHIKEROUASSENE	Tchikerouassene	Tchikerouassene	TCHIKEROUASSENE	Tchikerouassene	Tchikerouassene		2008-08-25	1,2,3,4	1			1993-09-01		
3	6383183	6618886	17.673131	9.670898	17:40:23N	9:40:15E	32QNE7115454149	NE32-11	L	AREA		NG	01				N				EFEINAZEBA	Éfeï-n- Azeba	Efei-n- Azeba	EFEINAZEBA	Éfeï-n- Azeba	Efei-n- Azeba		2008-08-25	1,2,3,4	1			1993-09-01		
3	6383243	6618946	17.407871	9.183225	17:24:28N	9:11:00E	32QNE1946024686	NE32-11	L	AREA		NG	01				N				EMEDID	Émèdid	Emedid	EMEDID	Émèdid	Emedid		2008-08-25	1,2,3,4	1			1993-09-01		
3	6383172	6618875	17.87916	9.090727	17:52:45N	9:05:27E	32QNE0961176819	NE32-11	L	LCTY		NG	01				N				BARANKARI	Barankari	Barankari	BARANKARI	Barankari	Barankari		2008-08-25	1,2,3,4	1			1993-09-01		
3	6383180	6618883	17.695624	9.83373	17:41:44N	9:50:01E	32QNE8841456707	NE32-11	L	AREA		NG	01				N				ALALLARA	Alallara	Alallara	ALALLARA	Alallara	Alallara		2008-08-25	1,2,3,4	1			1993-09-01		
1	10326744	10729526	13.6619	3.0207	13:39:43N	3:01:15E	31PER0223910335	ND31-11	L	LCTY		NG	09				N				SOUDEYE	Soudeye	Soudeye	SOUDEYE	Soudeye	Soudeye		2008-10-22	1,2,3,4	1			2008-10-22		
3	10315600	10709185	12.9763	2.3839	12:58:35N	2:23:02E	31PDQ3318234596	ND31-14	L	LCTY		NG	09				N				AYNIKIRE	Aynikiré	Aynikire	AYNIKIRE	Aynikiré	Aynikire		2008-10-06	1,2,3,4	1			2008-10-06		
1	10308368	10696409	14.684102	6.236406	14:41:03N	6:14:11E	32PKB0236025207	ND32-05	L	LCTY		NG	06				N				MAYMAGARIA	May Magaria	May Magaria	MAYMAGARIA	May Magaria	May Magaria		2008-09-22	1,2,3,4	1			2008-09-23		
1	10308369	10696410	14.690116	6.204327	14:41:24N	6:12:16E	32PJB9891125916	ND32-05	L	LCTY		NG	06				N				MEKWARA	Mékwara	Mekwara	MEKWARA	Mékwara	Mekwara		2008-09-22	1,2,3,4	1			2008-09-23		
1	10276199	10647327	16.7825	7.8137	16:46:57N	7:48:49E	32QLD7357455872	NE32-14	L	AREA		NG	01				N				ARTESADEGED	Artés Adèged	Artes Adeged	ARTESADEGED	Artés Adèged	Artes Adeged		2008-09-02	1,2,3,4	1			2008-09-02		
1	10276201	10647329	16.4128	7.1066	16:24:46N	7:06:24E	32QKD9781215542	NE32-13	L	LCTY		NG	01				N				TABAOU	Tabaou	Tabaou	TABAOU	Tabaou	Tabaou		2008-09-02	1,2,3,4	1			2008-09-02		
1	10276203	10647331	16.0649	7.4884	16:03:54N	7:29:18E	32QLC3830876705	NE32-13	L	AREA		NG	01				N				TIANAYTAN	Tian Aytan	Tian Aytan	TIANAYTAN	Tian Aytan	Tian Aytan		2008-09-02	1,2,3,4	1			2008-09-02		
1	10326652	10729434	13.9417	3.9135	13:56:30N	3:54:49E	31PER9867841468	ND31-11	L	LCTY		NG	03				N				AKORA	Akora	Akora	AKORA	Akora	Akora		2008-10-22	1,2,3,4	1			2008-10-22		
3	10303727	10687594	13.325883	1.135426	13:19:33N	1:08:08E	31PBQ9803873932	ND31-09	L	LCTY		NG	09				N				BOUANGA	Bouanga	Bouanga	BOUANGA	Bouanga	Bouanga		2008-09-17	1,2,3,4	1			2008-09-17		
1	10308700	10696741	14.189208	6.0259	14:11:21N	6:01:33E	32PJA7896170696	ND32-05	L	LCTY		NG	06				N				AJYEMOURADA	Ajyémourada	Ajyemourada	AJYEMOURADA	Ajyémourada	Ajyemourada		2008-09-22	1,2,3,4	1			2008-09-23		
1	10308836	10696877	14.192823	6.951193	14:11:34N	6:57:04E	32PKA7889270021	ND32-05	L	LCTY		NG	04				N				DOYWA	Doywa	Doywa	DOYWA	Doywa	Doywa		2008-09-22	1,2,3,4	1			2008-09-23		
1	10257991	10612235	13.725592	9.122248	13:43:32N	9:07:20E	32PNA1321717382	ND32-11	L	LCTY		NG	07				D				RIGA	Riga	Riga	RIGA	Riga	Riga		2008-08-13	1,2,3,4,5	1			2008-08-13		
1	10308544	10696585	14.60239	6.971548	14:36:09N	6:58:18E	32PKB8148815325	ND32-05	L	LCTY		NG	04				N				JIGAWA	Jigawa	Jigawa	JIGAWA	Jigawa	Jigawa		2008-09-22	1,2,3,4	1			2008-09-23		
1	10308545	10696586	14.58749	6.98325	14:35:15N	6:59:00E	32PKB8273513665	ND32-05	L	LCTY		NG	04				N				GADANGO	Gadango	Gadango	GADANGO	Gadango	Gadango		2008-09-22	1,2,3,4	1			2008-09-23		
1	10308992	10697033	14.613321	6.654301	14:36:48N	6:39:15E	32PKB4731016864	ND32-05	L	AREA		NG	04				N				TARKA	Tarka	Tarka	TARKA	Tarka	Tarka		2008-09-22	1,2,3,4	1			2008-09-23		
1	10308528	10696569	14.534703	6.730514	14:32:05N	6:43:50E	32PKB5543708079	ND32-05	L	LCTY		NG	04				N				KOUKO	Kouko	Kouko	KOUKO	Kouko	Kouko		2008-09-22	1,2,3,4	1			2008-09-23		
1	10326745	10729527	13.6619	3.0501	13:39:43N	3:03:00E	31PER0541810335	ND31-11	L	LCTY		NG	09				N				TOKEYE	Tokeye	Tokeye	TOKEYE	Tokeye	Tokeye		2008-10-22	1,2,3,4	1			2008-10-22		
1	10326746	10729528	13.831638	3.009453	13:49:54N	3:00:34E	31PER0102229106	ND31-11	L	LCTY		NG	09				N				TIGUIRI	Tiguiri	Tiguiri	TIGUIRI	Tiguiri	Tiguiri		2008-10-22	1,2,3,4	1			2008-10-22		
1	10326747	10729529	13.825178	3.760326	13:49:31N	3:45:37E	31PER8217228522	ND31-11	L	LCTY		NG	03				N				AGOULIZA	Agouliza	Agouliza	AGOULIZA	Agouliza	Agouliza		2008-10-22	1,2,3,4	1			2008-10-22		
